potato_id,image,bbox_json,area,grade,signal_bits,lane,total_defects,defect_counts_json,defects_json
2025110411230011,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/142d3876-Pic_2025_10_21_155115_246.jpeg,"[124, 0, 3972, 2741]",5409530.5,NG,00000001,8,14,"{""scabs"": 8, ""red_spots"": 6}","[{""class"": ""scabs"", ""confidence"": 0.8628503680229187, ""obb"": {""xyxyxyxy"": [[2873.558837890625, 1669.5274658203125], [2889.409423828125, 1462.4605712890625], [2694.948974609375, 1447.5750732421875], [2679.098388671875, 1654.6419677734375]], ""xywhr"": [2784.25390625, 1558.55126953125, 195.02928161621094, 207.67276000976562, 0.07639849931001663], ""area"": 40494.0}}, {""class"": ""scabs"", ""confidence"": 0.8226669430732727, ""obb"": {""xyxyxyxy"": [[3409.02294921875, 2680.58984375], [3411.82568359375, 2518.35498046875], [3221.49365234375, 2515.06689453125], [3218.69091796875, 2677.3017578125]], ""xywhr"": [3315.25830078125, 2597.828369140625, 190.36044311523438, 162.2588653564453, 0.01727413758635521], ""area"": 30868.5}}, {""class"": ""scabs"", ""confidence"": 0.6872265338897705, ""obb"": {""xyxyxyxy"": [[2377.14013671875, 1599.1884765625], [2380.1181640625, 1454.887939453125], [2248.37841796875, 1452.1689453125], [2245.400390625, 1596.469482421875]], ""xywhr"": [2312.75927734375, 1525.6787109375, 131.76768493652344, 144.33132934570312, 0.020635899156332016], ""area"": 19081.5}}, {""class"": ""scabs"", ""confidence"": 0.6814969778060913, ""obb"": {""xyxyxyxy"": [[408.9871520996094, 1674.67041015625], [924.0838623046875, 1670.400146484375], [920.8929443359375, 1285.50146484375], [405.7962341308594, 1289.771728515625]], ""xywhr"": [664.9400634765625, 1480.0859375, 384.91180419921875, 515.1144409179688, 1.5625061988830566], ""area"": 198481.5}}, {""class"": ""scabs"", ""confidence"": 0.5824779868125916, ""obb"": {""xyxyxyxy"": [[1145.4991455078125, 1583.376708984375], [1159.1239013671875, 1413.390380859375], [947.8603515625, 1396.45703125], [934.2354736328125, 1566.443359375]], ""xywhr"": [1046.6796875, 1489.9168701171875, 211.9411163330078, 170.5315704345703, 0.07998159527778625], ""area"": 36184.5}}, {""class"": ""red_spots"", ""confidence"": 0.5267507433891296, ""obb"": {""xyxyxyxy"": [[442.0893859863281, 438.23382568359375], [446.8193054199219, 172.47315979003906], [240.20932006835938, 168.7959747314453], [235.47940063476562, 434.556640625]], ""xywhr"": [341.14935302734375, 303.514892578125, 206.64273071289062, 265.802734375, 0.017795732244849205], ""area"": 54947.0}}, {""class"": ""scabs"", ""confidence"": 0.40688011050224304, ""obb"": {""xyxyxyxy"": [[1570.799072265625, 2797.0166015625], [1574.82470703125, 2494.1748046875], [1353.388427734375, 2491.2314453125], [1349.36279296875, 2794.0732421875]], ""xywhr"": [1462.09375, 2644.1240234375, 221.4559326171875, 302.86871337890625, 0.013292190618813038], ""area"": 66975.0}}, {""class"": ""red_spots"", ""confidence"": 0.3730132579803467, ""obb"": {""xyxyxyxy"": [[3327.83203125, 2478.78955078125], [3332.759765625, 2323.89111328125], [3136.09765625, 2317.634765625], [3131.169921875, 2472.533203125]], ""xywhr"": [3231.96484375, 2398.212158203125, 196.7613983154297, 154.9767303466797, 0.03180154785513878], ""area"": 30410.0}}, {""class"": ""red_spots"", ""confidence"": 0.34421688318252563, ""obb"": {""xyxyxyxy"": [[1057.4727783203125, 2709.972900390625], [1060.1185302734375, 2506.431884765625], [835.1608276367188, 2503.507568359375], [832.5150756835938, 2707.048583984375]], ""xywhr"": [946.3167724609375, 2606.740234375, 224.97665405273438, 203.5580291748047, 0.012998015619814396], ""area"": 45795.0}}, {""class"": ""scabs"", ""confidence"": 0.2990000545978546, ""obb"": {""xyxyxyxy"": [[627.8450927734375, 496.3916931152344], [636.1458740234375, 338.0622863769531], [492.0611572265625, 330.5083312988281], [483.7603759765625, 488.8377380371094]], ""xywhr"": [559.953125, 413.45001220703125, 144.2826385498047, 158.54684448242188, 0.0523793026804924], ""area"": 22824.0}}, {""class"": ""scabs"", ""confidence"": 0.27471980452537537, ""obb"": {""xyxyxyxy"": [[870.3187255859375, 374.761474609375], [875.1956787109375, 261.97894287109375], [755.8974609375, 256.8201904296875], [751.0205078125, 369.60272216796875]], ""xywhr"": [813.1080932617188, 315.79083251953125, 119.40975189208984, 112.887939453125, 0.04321567714214325], ""area"": 13526.0}}, {""class"": ""red_spots"", ""confidence"": 0.27290043234825134, ""obb"": {""xyxyxyxy"": [[2470.152587890625, 1321.308837890625], [2471.975830078125, 1229.9560546875], [2358.954345703125, 1227.700439453125], [2357.131103515625, 1319.05322265625]], ""xywhr"": [2414.553466796875, 1274.504638671875, 113.0440673828125, 91.37103271484375, 0.019955046474933624], ""area"": 10398.0}}, {""class"": ""red_spots"", ""confidence"": 0.26070401072502136, ""obb"": {""xyxyxyxy"": [[1226.78466796875, 2665.671875], [1231.697021484375, 2469.248046875], [985.0055541992188, 2463.07861328125], [980.0933227539062, 2659.50244140625]], ""xywhr"": [1105.8951416015625, 2564.375244140625, 246.7686004638672, 196.4850616455078, 0.025003306567668915], ""area"": 48246.0}}, {""class"": ""red_spots"", ""confidence"": 0.25903940200805664, ""obb"": {""xyxyxyxy"": [[3173.729736328125, 2685.829345703125], [3178.526611328125, 2454.052978515625], [2922.510986328125, 2448.754150390625], [2917.714111328125, 2680.530517578125]], ""xywhr"": [3048.120361328125, 2567.291748046875, 256.0705261230469, 231.8260955810547, 0.020694134756922722], ""area"": 59291.5}}]"
2025110411230012,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/19eb9a59-Pic_2025_10_21_154326_60.jpeg,"[118, 33, 3978, 2856]",5303680.0,OK_S7,00000010,7,1,"{""black_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.6553853154182434, ""obb"": {""xyxyxyxy"": [[3112.55419921875, 103.96214294433594], [3115.40771484375, 39.37419509887695], [3057.08203125, 36.79716873168945], [3054.228515625, 101.38511657714844]], ""xywhr"": [3084.818115234375, 70.37965393066406, 58.38275909423828, 64.65095520019531, 0.04415447264909744], ""area"": 3748.5}}]"
2025110411230013,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/19eb9a59-Pic_2025_10_21_154326_60.jpeg,"[2950, 0, 317, 273]",60240.0,OK_S2,01000000,2,1,"{""black_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.6553853154182434, ""obb"": {""xyxyxyxy"": [[3112.55419921875, 103.96214294433594], [3115.40771484375, 39.37419509887695], [3057.08203125, 36.79716873168945], [3054.228515625, 101.38511657714844]], ""xywhr"": [3084.818115234375, 70.37965393066406, 58.38275909423828, 64.65095520019531, 0.04415447264909744], ""area"": 3748.5}}]"
2025110411230014,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/2677d01d-Pic_2025_10_21_154759_176.jpeg,"[2080, 2913, 1474, 77]",67630.5,OK_S2,01000000,2,0,{},[]
2025110411230015,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/2677d01d-Pic_2025_10_21_154759_176.jpeg,"[1041, 2578, 394, 306]",88418.0,OK_S2,01000000,2,1,"{""black_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.7068397998809814, ""obb"": {""xyxyxyxy"": [[1132.43603515625, 2847.842041015625], [1134.14013671875, 2770.361083984375], [1072.880859375, 2769.013916015625], [1071.1767578125, 2846.494873046875]], ""xywhr"": [1102.658447265625, 2808.427978515625, 61.274208068847656, 77.49991607666016, 0.021990209817886353], ""area"": 4737.0}}]"
2025110411230016,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/2677d01d-Pic_2025_10_21_154759_176.jpeg,"[2297, 2543, 636, 317]",149408.5,OK_S4,00010000,4,1,"{""OK"": 1}","[{""class"": ""OK"", ""confidence"": 0.4186657965183258, ""obb"": {""xyxyxyxy"": [[3086.664306640625, 2926.0341796875], [3089.246337890625, 2514.61328125], [2298.235107421875, 2509.6494140625], [2295.653076171875, 2921.0703125]], ""xywhr"": [2692.44970703125, 2717.841796875, 791.0267333984375, 411.42889404296875, 0.00627533346414566], ""area"": 325907.0}}]"
2025110411230017,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/2677d01d-Pic_2025_10_21_154759_176.jpeg,"[2669, 1973, 692, 354]",184125.0,OK_S5,00001000,5,2,"{""OK"": 2}","[{""class"": ""OK"", ""confidence"": 0.8606667518615723, ""obb"": {""xyxyxyxy"": [[2611.90625, 2425.90673828125], [3426.306640625, 2418.82470703125], [3422.10791015625, 1935.9918212890625], [2607.70751953125, 1943.0738525390625]], ""xywhr"": [3017.007080078125, 2180.94921875, 482.85107421875, 814.4312744140625, 1.5621005296707153], ""area"": 393267.5}}, {""class"": ""OK"", ""confidence"": 0.5964205265045166, ""obb"": {""xyxyxyxy"": [[3071.77685546875, 2205.021728515625], [3073.60986328125, 2097.345947265625], [2887.6201171875, 2094.179931640625], [2885.787109375, 2201.855712890625]], ""xywhr"": [2979.698486328125, 2149.600830078125, 186.01681518554688, 107.69132995605469, 0.01702059619128704], ""area"": 20002.0}}]"
2025110411230018,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/2677d01d-Pic_2025_10_21_154759_176.jpeg,"[164, 862, 629, 366]",138518.0,OK_S4,00010000,4,1,"{""scabs"": 1}","[{""class"": ""scabs"", ""confidence"": 0.5247790217399597, ""obb"": {""xyxyxyxy"": [[671.53759765625, 1024.650390625], [679.679931640625, 912.4428100585938], [541.830322265625, 902.4397583007812], [533.68798828125, 1014.6473999023438]], ""xywhr"": [606.6839599609375, 963.5451049804688, 138.2120819091797, 112.5026626586914, 0.07243836671113968], ""area"": 15536.0}}]"
2025110411230019,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/2677d01d-Pic_2025_10_21_154759_176.jpeg,"[124, 0, 3939, 2727]",4347821.5,NG,00000001,8,17,"{""OK"": 3, ""black_spots"": 4, ""scabs"": 3, ""red_spots"": 6, ""deformities"": 1}","[{""class"": ""OK"", ""confidence"": 0.8606667518615723, ""obb"": {""xyxyxyxy"": [[2611.90625, 2425.90673828125], [3426.306640625, 2418.82470703125], [3422.10791015625, 1935.9918212890625], [2607.70751953125, 1943.0738525390625]], ""xywhr"": [3017.007080078125, 2180.94921875, 482.85107421875, 814.4312744140625, 1.5621005296707153], ""area"": 393267.5}}, {""class"": ""black_spots"", ""confidence"": 0.7236176133155823, ""obb"": {""xyxyxyxy"": [[1399.6761474609375, 71.01983642578125], [1403.2076416015625, 24.297847747802734], [1351.1739501953125, 20.364887237548828], [1347.6424560546875, 67.08686828613281]], ""xywhr"": [1375.425048828125, 45.692359924316406, 52.18218994140625, 46.855255126953125, 0.07544125616550446], ""area"": 2460.0}}, {""class"": ""scabs"", ""confidence"": 0.707638144493103, ""obb"": {""xyxyxyxy"": [[1262.6868896484375, 1621.8226318359375], [1274.2835693359375, 1419.4029541015625], [1061.1890869140625, 1407.1947021484375], [1049.5924072265625, 1609.6143798828125]], ""xywhr"": [1161.93798828125, 1514.5086669921875, 213.44384765625, 202.75149536132812, 0.0572274848818779], ""area"": 43170.0}}, {""class"": ""red_spots"", ""confidence"": 0.6050946116447449, ""obb"": {""xyxyxyxy"": [[3096.1875, 1731.4522705078125], [3101.20263671875, 1530.7552490234375], [2936.8857421875, 1526.6492919921875], [2931.87060546875, 1727.3463134765625]], ""xywhr"": [3016.53662109375, 1629.05078125, 164.36837768554688, 200.7595977783203, 0.02498280256986618], ""area"": 33185.0}}, {""class"": ""OK"", ""confidence"": 0.5964205265045166, ""obb"": {""xyxyxyxy"": [[3071.77685546875, 2205.021728515625], [3073.60986328125, 2097.345947265625], [2887.6201171875, 2094.179931640625], [2885.787109375, 2201.855712890625]], ""xywhr"": [2979.698486328125, 2149.600830078125, 186.01681518554688, 107.69132995605469, 0.01702059619128704], ""area"": 20002.0}}, {""class"": ""scabs"", ""confidence"": 0.5247790217399597, ""obb"": {""xyxyxyxy"": [[671.53759765625, 1024.650390625], [679.679931640625, 912.4428100585938], [541.830322265625, 902.4397583007812], [533.68798828125, 1014.6473999023438]], ""xywhr"": [606.6839599609375, 963.5451049804688, 138.2120819091797, 112.5026626586914, 0.07243836671113968], ""area"": 15536.0}}, {""class"": ""black_spots"", ""confidence"": 0.42745161056518555, ""obb"": {""xyxyxyxy"": [[2947.2724609375, 1505.379638671875], [2948.51953125, 1427.313720703125], [2860.6962890625, 1425.910888671875], [2859.44921875, 1503.976806640625]], ""xywhr"": [2903.984375, 1465.645263671875, 87.83467102050781, 78.07594299316406, 0.01597178913652897], ""area"": 6866.0}}, {""class"": ""OK"", ""confidence"": 0.4186657965183258, ""obb"": {""xyxyxyxy"": [[3086.664306640625, 2926.0341796875], [3089.246337890625, 2514.61328125], [2298.235107421875, 2509.6494140625], [2295.653076171875, 2921.0703125]], ""xywhr"": [2692.44970703125, 2717.841796875, 791.0267333984375, 411.42889404296875, 0.00627533346414566], ""area"": 325907.0}}, {""class"": ""black_spots"", ""confidence"": 0.3946395516395569, ""obb"": {""xyxyxyxy"": [[2917.9130859375, 568.6085815429688], [2921.8837890625, 496.46209716796875], [2845.166015625, 492.23980712890625], [2841.1953125, 564.3862915039062]], ""xywhr"": [2881.53955078125, 530.4241943359375, 76.8336410522461, 72.25566101074219, 0.0549812838435173], ""area"": 5488.0}}, {""class"": ""red_spots"", ""confidence"": 0.3203184902667999, ""obb"": {""xyxyxyxy"": [[1257.2994384765625, 1617.27099609375], [1262.2962646484375, 1417.826416015625], [1049.4998779296875, 1412.4951171875], [1044.5030517578125, 1611.939697265625]], ""xywhr"": [1153.399658203125, 1514.883056640625, 212.86312866210938, 199.50721740722656, 0.02504834160208702], ""area"": 42521.0}}, {""class"": ""scabs"", ""confidence"": 0.31656613945961, ""obb"": {""xyxyxyxy"": [[3504.197021484375, 469.6811218261719], [3541.733154296875, 328.2189636230469], [3395.796142578125, 289.4952697753906], [3358.260009765625, 430.9574279785156]], ""xywhr"": [3449.99658203125, 379.58819580078125, 150.9871368408203, 146.35748291015625, 0.2593684196472168], ""area"": 22029.0}}, {""class"": ""red_spots"", ""confidence"": 0.3045269250869751, ""obb"": {""xyxyxyxy"": [[1065.2872314453125, 2704.78564453125], [1068.8209228515625, 2560.79052734375], [906.6566772460938, 2556.81103515625], [903.1231079101562, 2700.80615234375]], ""xywhr"": [985.9719848632812, 2630.79833984375, 162.2130584716797, 144.0384521484375, 0.024534892290830612], ""area"": 23340.0}}, {""class"": ""deformities"", ""confidence"": 0.2945025861263275, ""obb"": {""xyxyxyxy"": [[2781.8759765625, 704.6268920898438], [3565.89111328125, 703.5066528320312], [3565.17919921875, 205.21670532226562], [2781.1640625, 206.33700561523438]], ""xywhr"": [3173.527587890625, 454.92181396484375, 498.2904357910156, 784.0161743164062, 1.5693674087524414], ""area"": 390432.0}}, {""class"": ""red_spots"", ""confidence"": 0.2882460355758667, ""obb"": {""xyxyxyxy"": [[3326.62060546875, 576.542724609375], [3330.59765625, 325.6539306640625], [3175.20263671875, 323.1905517578125], [3171.2255859375, 574.079345703125]], ""xywhr"": [3250.91162109375, 449.86663818359375, 155.4147491455078, 250.92031860351562, 0.015851104632019997], ""area"": 38913.0}}, {""class"": ""black_spots"", ""confidence"": 0.2754735052585602, ""obb"": {""xyxyxyxy"": [[2726.56591796875, 1616.2830810546875], [2729.56005859375, 1523.7110595703125], [2648.8095703125, 1521.0992431640625], [2645.8154296875, 1613.6712646484375]], ""xywhr"": [2687.687744140625, 1568.691162109375, 80.79277038574219, 92.6203842163086, 0.032333627343177795], ""area"": 7500.0}}, {""class"": ""red_spots"", ""confidence"": 0.258822500705719, ""obb"": {""xyxyxyxy"": [[3024.396240234375, 410.87176513671875], [3304.901611328125, 408.66363525390625], [3303.871337890625, 277.80364990234375], [3023.365966796875, 280.01177978515625]], ""xywhr"": [3164.1337890625, 344.33770751953125, 130.86404418945312, 280.51422119140625, 1.5629245042800903], ""area"": 36542.5}}, {""class"": ""red_spots"", ""confidence"": 0.2555955946445465, ""obb"": {""xyxyxyxy"": [[3188.10400390625, 687.2417602539062], [3191.6484375, 584.0031127929688], [2987.6396484375, 576.9993286132812], [2984.09521484375, 680.2379760742188]], ""xywhr"": [3087.871826171875, 632.1205444335938, 204.1288299560547, 103.29951477050781, 0.034317485988140106], ""area"": 21136.5}}]"
2025110411230020,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/500dd282-Pic_2025_10_21_153841_12.jpeg,"[2324, 2717, 640, 283]",136202.5,OK_S4,00010000,4,1,"{""red_spots"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.5198811888694763, ""obb"": {""xyxyxyxy"": [[2793.334228515625, 2869.75341796875], [2801.140380859375, 2683.34912109375], [2548.666748046875, 2672.7763671875], [2540.860595703125, 2859.1806640625]], ""xywhr"": [2671.00048828125, 2771.264892578125, 252.69491577148438, 186.5677032470703, 0.041851818561553955], ""area"": 47268.5}}]"
2025110411230021,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/500dd282-Pic_2025_10_21_153841_12.jpeg,"[122, 21, 3974, 2765]",6092483.0,NG,00000001,8,7,"{""red_spots"": 5, ""black_spots"": 1, ""scabs"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.5963283181190491, ""obb"": {""xyxyxyxy"": [[605.5007934570312, 2459.43896484375], [615.1419067382812, 2216.87353515625], [354.3805236816406, 2206.50927734375], [344.7394714355469, 2449.07470703125]], ""xywhr"": [479.940673828125, 2332.97412109375, 260.96722412109375, 242.7568359375, 0.03972536697983742], ""area"": 63523.0}}, {""class"": ""red_spots"", ""confidence"": 0.5198811888694763, ""obb"": {""xyxyxyxy"": [[2793.334228515625, 2869.75341796875], [2801.140380859375, 2683.34912109375], [2548.666748046875, 2672.7763671875], [2540.860595703125, 2859.1806640625]], ""xywhr"": [2671.00048828125, 2771.264892578125, 252.69491577148438, 186.5677032470703, 0.041851818561553955], ""area"": 47268.5}}, {""class"": ""black_spots"", ""confidence"": 0.41249048709869385, ""obb"": {""xyxyxyxy"": [[1194.6435546875, 698.3170776367188], [1279.931640625, 697.3859252929688], [1278.94482421875, 606.9900512695312], [1193.65673828125, 607.9212036132812]], ""xywhr"": [1236.794189453125, 652.653564453125, 90.40120697021484, 85.29322052001953, 1.5598796606063843], ""area"": 7736.0}}, {""class"": ""scabs"", ""confidence"": 0.38482657074928284, ""obb"": {""xyxyxyxy"": [[1277.70751953125, 705.9891967773438], [1278.41015625, 609.2853393554688], [1189.4140625, 608.6386108398438], [1188.71142578125, 705.3424682617188]], ""xywhr"": [1233.560791015625, 657.3139038085938, 88.99845123291016, 96.70645904541016, 0.007266279309988022], ""area"": 8589.0}}, {""class"": ""red_spots"", ""confidence"": 0.38444870710372925, ""obb"": {""xyxyxyxy"": [[3155.404541015625, 1182.959228515625], [3156.112548828125, 1049.704345703125], [2977.694091796875, 1048.756103515625], [2976.986083984375, 1182.010986328125]], ""xywhr"": [3066.54931640625, 1115.857666015625, 178.42092895507812, 133.2566375732422, 0.005314723122864962], ""area"": 23897.0}}, {""class"": ""red_spots"", ""confidence"": 0.3298328220844269, ""obb"": {""xyxyxyxy"": [[644.8179321289062, 2827.9384765625], [883.7599487304688, 2827.4755859375], [883.4829711914062, 2684.4052734375], [644.5409545898438, 2684.8681640625]], ""xywhr"": [764.1504516601562, 2756.171875, 143.0704803466797, 238.9424285888672, 1.5688600540161133], ""area"": 34177.0}}, {""class"": ""red_spots"", ""confidence"": 0.27808690071105957, ""obb"": {""xyxyxyxy"": [[1087.4503173828125, 685.1838989257812], [1091.1488037109375, 503.2311096191406], [967.6829833984375, 500.7213439941406], [963.984375, 682.6741333007812]], ""xywhr"": [1027.566650390625, 592.95263671875, 123.49143981933594, 181.99038696289062, 0.020324310287833214], ""area"": 22580.0}}]"
2025110411230022,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/53d6081a-Pic_2025_10_21_154305_39.jpeg,"[2082, 2864, 1472, 86]",68881.0,OK_S2,01000000,2,0,{},[]
2025110411230023,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/53d6081a-Pic_2025_10_21_154305_39.jpeg,"[990, 1991, 428, 285]",58081.0,OK_S2,01000000,2,3,"{""red_spots"": 3}","[{""class"": ""red_spots"", ""confidence"": 0.3323250114917755, ""obb"": {""xyxyxyxy"": [[1353.62939453125, 2272.865478515625], [1353.86572265625, 2150.634521484375], [1246.534423828125, 2150.427001953125], [1246.298095703125, 2272.657958984375]], ""xywhr"": [1300.0819091796875, 2211.646240234375, 107.33161926269531, 122.2311019897461, 0.0019338607089594007], ""area"": 13054.0}}, {""class"": ""red_spots"", ""confidence"": 0.3162894546985626, ""obb"": {""xyxyxyxy"": [[1240.9827880859375, 2153.73974609375], [1247.3272705078125, 1991.60498046875], [1029.1053466796875, 1983.06591796875], [1022.7608642578125, 2145.20068359375]], ""xywhr"": [1135.0440673828125, 2068.40283203125, 218.38882446289062, 162.25881958007812, 0.03911098837852478], ""area"": 35372.0}}, {""class"": ""red_spots"", ""confidence"": 0.2975921332836151, ""obb"": {""xyxyxyxy"": [[1159.378662109375, 2099.302490234375], [1161.300048828125, 1978.5953369140625], [1012.7114868164062, 1976.2301025390625], [1010.7901000976562, 2096.937255859375]], ""xywhr"": [1086.0450439453125, 2037.766357421875, 148.6073455810547, 120.7225570678711, 0.015916643664240837], ""area"": 17959.5}}]"
2025110411230024,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/53d6081a-Pic_2025_10_21_154305_39.jpeg,"[337, 312, 364, 248]",64704.5,OK_S2,01000000,2,2,"{""red_spots"": 1, ""black_spots"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.36958134174346924, ""obb"": {""xyxyxyxy"": [[408.2793884277344, 591.1669921875], [412.2101135253906, 400.3465270996094], [275.2030944824219, 397.5243225097656], [271.2723693847656, 588.3447265625]], ""xywhr"": [341.7412414550781, 494.34564208984375, 137.0360565185547, 190.8609161376953, 0.020596202462911606], ""area"": 26179.0}}, {""class"": ""black_spots"", ""confidence"": 0.3634807765483856, ""obb"": {""xyxyxyxy"": [[713.7361450195312, 480.00714111328125], [716.2627563476562, 408.547607421875], [650.6032104492188, 406.22607421875], [648.0765991210938, 477.68560791015625]], ""xywhr"": [682.169677734375, 443.1166076660156, 65.70056915283203, 71.50418853759766, 0.035342227667570114], ""area"": 4689.5}}]"
2025110411230025,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/53d6081a-Pic_2025_10_21_154305_39.jpeg,"[129, 0, 3862, 2714]",3643528.0,NG,00000001,8,5,"{""red_spots"": 4, ""black_spots"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.36958134174346924, ""obb"": {""xyxyxyxy"": [[408.2793884277344, 591.1669921875], [412.2101135253906, 400.3465270996094], [275.2030944824219, 397.5243225097656], [271.2723693847656, 588.3447265625]], ""xywhr"": [341.7412414550781, 494.34564208984375, 137.0360565185547, 190.8609161376953, 0.020596202462911606], ""area"": 26179.0}}, {""class"": ""black_spots"", ""confidence"": 0.3634807765483856, ""obb"": {""xyxyxyxy"": [[713.7361450195312, 480.00714111328125], [716.2627563476562, 408.547607421875], [650.6032104492188, 406.22607421875], [648.0765991210938, 477.68560791015625]], ""xywhr"": [682.169677734375, 443.1166076660156, 65.70056915283203, 71.50418853759766, 0.035342227667570114], ""area"": 4689.5}}, {""class"": ""red_spots"", ""confidence"": 0.3323250114917755, ""obb"": {""xyxyxyxy"": [[1353.62939453125, 2272.865478515625], [1353.86572265625, 2150.634521484375], [1246.534423828125, 2150.427001953125], [1246.298095703125, 2272.657958984375]], ""xywhr"": [1300.0819091796875, 2211.646240234375, 107.33161926269531, 122.2311019897461, 0.0019338607089594007], ""area"": 13054.0}}, {""class"": ""red_spots"", ""confidence"": 0.3162894546985626, ""obb"": {""xyxyxyxy"": [[1240.9827880859375, 2153.73974609375], [1247.3272705078125, 1991.60498046875], [1029.1053466796875, 1983.06591796875], [1022.7608642578125, 2145.20068359375]], ""xywhr"": [1135.0440673828125, 2068.40283203125, 218.38882446289062, 162.25881958007812, 0.03911098837852478], ""area"": 35372.0}}, {""class"": ""red_spots"", ""confidence"": 0.2975921332836151, ""obb"": {""xyxyxyxy"": [[1159.378662109375, 2099.302490234375], [1161.300048828125, 1978.5953369140625], [1012.7114868164062, 1976.2301025390625], [1010.7901000976562, 2096.937255859375]], ""xywhr"": [1086.0450439453125, 2037.766357421875, 148.6073455810547, 120.7225570678711, 0.015916643664240837], ""area"": 17959.5}}]"
2025110411230026,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/56d8da53-Pic_2025_10_21_154350_84.jpeg,"[196, 2919, 1371, 81]",58304.0,OK_S2,01000000,2,0,{},[]
2025110411230027,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/56d8da53-Pic_2025_10_21_154350_84.jpeg,"[2079, 2904, 1475, 90]",79598.5,OK_S2,01000000,2,0,{},[]
2025110411230028,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/56d8da53-Pic_2025_10_21_154350_84.jpeg,"[126, 0, 3903, 2728]",4696319.5,NG,00000001,8,2,"{""red_spots"": 1, ""pits"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.6783731579780579, ""obb"": {""xyxyxyxy"": [[1022.9876098632812, 1225.61962890625], [1031.8116455078125, 911.7899780273438], [732.8802490234375, 903.3847045898438], [724.05615234375, 1217.21435546875]], ""xywhr"": [877.9338989257812, 1064.502197265625, 299.049560546875, 313.9537353515625, 0.02811003103852272], ""area"": 93797.0}}, {""class"": ""pits"", ""confidence"": 0.39223700761795044, ""obb"": {""xyxyxyxy"": [[706.7219848632812, 1167.1474609375], [708.9867553710938, 1036.7431640625], [609.8029174804688, 1035.0205078125], [607.5381469726562, 1165.4248046875]], ""xywhr"": [658.262451171875, 1101.083984375, 99.1988296508789, 130.4239044189453, 0.01736542396247387], ""area"": 12922.5}}]"
2025110411230029,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/8c6292b1-Pic_2025_10_21_155124_255.jpeg,"[2079, 2763, 1475, 91]",89725.0,OK_S2,01000000,2,0,{},[]
2025110411230030,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/8c6292b1-Pic_2025_10_21_155124_255.jpeg,"[495, 1294, 352, 352]",79268.5,OK_S2,01000000,2,1,"{""black_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.3226566016674042, ""obb"": {""xyxyxyxy"": [[595.7200927734375, 1624.3402099609375], [598.3477783203125, 1492.6114501953125], [474.9343566894531, 1490.1495361328125], [472.3066101074219, 1621.8782958984375]], ""xywhr"": [535.3272094726562, 1557.244873046875, 123.43802642822266, 131.75503540039062, 0.019945308566093445], ""area"": 16246.5}}]"
2025110411230031,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/8c6292b1-Pic_2025_10_21_155124_255.jpeg,"[152, 88, 1412, 413]",90593.5,OK_S3,00100000,3,0,{},[]
